Customer ID,Age,Gender,Location,Purchase Amount (USD),Previous Purchases,Item Purchased,Category,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Payment Method,Frequency of Purchases,Discount Applied,Promo Code Used,Loyalty_Score_Final,Loyalty_Tier_Corrected,Buyer_Type
1110,66,Male,Oklahoma,97,2,Hoodie,Clothing,L,Violet,Winter,3.750064716541548,No,Next Day Air,Venmo,Weekly,Yes,Yes,49.11224489795919,Medium Loyalty,Mixed Behavior
1111,28,Male,Texas,61,31,Hoodie,Clothing,L,Cyan,Fall,3.0,No,Standard,Cash,Bi-Weekly,Yes,Yes,38.86734693877551,Medium Loyalty,Mixed Behavior
1112,22,Male,New York,66,4,Shoes,Footwear,S,Olive,Summer,4.1,No,Next Day Air,Credit Card,Bi-Weekly,Yes,Yes,24.836734693877556,Low Loyalty,Discount-Only (Only Buy on Sale)
1113,69,Male,Washington,67,32,Hoodie,Clothing,XL,Pink,Spring,4.6,No,Free Shipping,PayPal,Quarterly,Yes,Yes,42.47959183673469,Medium Loyalty,Mixed Behavior
1114,28,Male,Maryland,80,11,Sunglasses,Accessories,M,Purple,Summer,4.8,No,Next Day Air,PayPal,Bi-Weekly,Yes,Yes,36.122448979591844,Medium Loyalty,Mixed Behavior
1115,55,Male,New Hampshire,25,47,Skirt,Clothing,L,Violet,Fall,2.6,No,Next Day Air,Bank Transfer,Every 3 Months,Yes,Yes,30.66326530612245,Low Loyalty,Discount-Only (Only Buy on Sale)
1116,30,Male,New York,58,37,Hat,Accessories,S,Peach,Fall,4.0,No,2-Day Shipping,Cash,Weekly,Yes,Yes,51.04081632653062,Medium Loyalty,Mixed Behavior
1117,67,Male,Hawaii,96,39,Backpack,Accessories,M,Charcoal,Winter,4.2,No,Express,PayPal,Fortnightly,Yes,Yes,69.26530612244899,High Loyalty,Valuable but Promo-Driven
1118,25,Male,California,77,24,Sunglasses,Accessories,L,Lavender,Spring,4.5,No,Store Pickup,Credit Card,Monthly,Yes,Yes,48.58163265306123,Medium Loyalty,Mixed Behavior
1119,49,Male,Indiana,65,11,Belt,Accessories,M,Purple,Summer,4.9,No,Standard,PayPal,Every 3 Months,Yes,Yes,28.622448979591837,Low Loyalty,Discount-Only (Only Buy on Sale)
1120,34,Male,Louisiana,36,36,Jewelry,Accessories,M,Indigo,Spring,3.1,No,Standard,Credit Card,Weekly,Yes,Yes,39.42857142857142,Medium Loyalty,Mixed Behavior
1121,22,Male,Pennsylvania,84,40,Sneakers,Footwear,M,Magenta,Winter,4.0,No,Next Day Air,Debit Card,Monthly,Yes,Yes,61.87755102040817,High Loyalty,Valuable but Promo-Driven
1122,63,Male,Florida,58,25,T-shirt,Clothing,XL,Peach,Fall,3.2,No,Express,Cash,Quarterly,Yes,Yes,33.693877551020414,Low Loyalty,Discount-Only (Only Buy on Sale)
1123,70,Male,North Carolina,62,12,Handbag,Accessories,S,Charcoal,Spring,4.3,No,2-Day Shipping,Credit Card,Annually,Yes,Yes,30.734693877551024,Low Loyalty,Discount-Only (Only Buy on Sale)
1124,36,Male,Massachusetts,67,38,Hat,Accessories,S,Purple,Fall,2.5,No,Store Pickup,Cash,Monthly,Yes,Yes,52.1530612244898,Medium Loyalty,Mixed Behavior
1125,42,Male,Iowa,20,40,Sweater,Clothing,M,Orange,Spring,3.750064716541548,No,Express,Cash,Quarterly,Yes,Yes,23.87755102040816,Low Loyalty,Discount-Only (Only Buy on Sale)
1126,27,Male,North Dakota,90,10,Sandals,Footwear,M,Lavender,Summer,2.7,No,2-Day Shipping,Bank Transfer,Weekly,Yes,Yes,50.51020408163266,Medium Loyalty,Mixed Behavior
1127,23,Male,Iowa,58,47,Scarf,Accessories,L,Beige,Winter,3.4,No,Standard,Venmo,Fortnightly,Yes,Yes,55.163265306122454,High Loyalty,Valuable but Promo-Driven
1128,50,Male,Delaware,53,22,Shirt,Clothing,XL,Maroon,Spring,4.8,No,Store Pickup,Debit Card,Monthly,Yes,Yes,35.35714285714286,Medium Loyalty,Mixed Behavior
1129,56,Male,New York,30,35,Gloves,Accessories,L,Charcoal,Winter,4.7,No,Next Day Air,Debit Card,Monthly,Yes,Yes,31.816326530612244,Low Loyalty,Discount-Only (Only Buy on Sale)
1130,37,Male,New Hampshire,65,46,Hoodie,Clothing,XL,White,Winter,4.7,No,Express,Venmo,Fortnightly,Yes,Yes,58.051020408163254,High Loyalty,Valuable but Promo-Driven
1131,67,Male,Kentucky,41,30,Jewelry,Accessories,M,Lavender,Summer,3.9,No,Standard,PayPal,Bi-Weekly,Yes,Yes,28.255102040816325,Low Loyalty,Discount-Only (Only Buy on Sale)
1132,67,Male,Illinois,73,20,Shirt,Clothing,M,Black,Spring,3.7,No,Express,Bank Transfer,Monthly,Yes,Yes,44.132653061224495,Medium Loyalty,Mixed Behavior
1133,50,Male,North Carolina,98,25,Hoodie,Clothing,S,Teal,Spring,4.3,No,Store Pickup,Cash,Fortnightly,Yes,Yes,61.69387755102043,High Loyalty,Valuable but Promo-Driven
1134,36,Male,Connecticut,36,29,Shoes,Footwear,XL,Magenta,Winter,4.1,No,2-Day Shipping,Cash,Weekly,Yes,Yes,35.14285714285714,Medium Loyalty,Mixed Behavior
1135,62,Male,Wisconsin,81,2,T-shirt,Clothing,M,Brown,Summer,3.750064716541548,No,Express,Venmo,Every 3 Months,Yes,Yes,31.112244897959187,Low Loyalty,Discount-Only (Only Buy on Sale)
1136,65,Male,Massachusetts,90,32,Skirt,Clothing,L,Peach,Winter,3.6,No,2-Day Shipping,Bank Transfer,Quarterly,Yes,Yes,53.9795918367347,High Loyalty,Valuable but Promo-Driven
1137,23,Male,Illinois,83,37,Handbag,Accessories,S,Cyan,Summer,4.8,No,Free Shipping,Cash,Monthly,Yes,Yes,59.54081632653061,High Loyalty,Valuable but Promo-Driven
1138,46,Male,New Mexico,91,16,Shirt,Clothing,XL,Pink,Winter,2.8,No,2-Day Shipping,Bank Transfer,Every 3 Months,Yes,Yes,44.683673469387756,Medium Loyalty,Mixed Behavior
1139,18,Male,Iowa,36,32,Pants,Clothing,M,Purple,Summer,4.7,No,Express,Venmo,Fortnightly,Yes,Yes,34.9795918367347,Medium Loyalty,Mixed Behavior
1140,58,Male,Alabama,53,42,Coat,Outerwear,L,Purple,Spring,3.9,No,Standard,Debit Card,Bi-Weekly,Yes,Yes,41.60204081632653,Medium Loyalty,Mixed Behavior
1141,31,Male,Maryland,39,6,Jeans,Clothing,M,White,Winter,2.6,No,Store Pickup,Credit Card,Every 3 Months,Yes,Yes,12.561224489795922,Low Loyalty,Discount-Only (Only Buy on Sale)
1142,39,Male,Ohio,33,23,Gloves,Accessories,S,Silver,Winter,4.7,No,Next Day Air,PayPal,Fortnightly,Yes,Yes,27.969387755102044,Low Loyalty,Discount-Only (Only Buy on Sale)
1143,69,Male,Ohio,76,27,T-shirt,Clothing,L,Green,Spring,3.5,No,Store Pickup,Venmo,Bi-Weekly,Yes,Yes,43.91836734693877,Medium Loyalty,Mixed Behavior
1144,68,Male,Nevada,23,43,Boots,Footwear,L,Teal,Winter,4.4,No,Standard,PayPal,Quarterly,Yes,Yes,27.21428571428571,Low Loyalty,Discount-Only (Only Buy on Sale)
1145,41,Male,South Carolina,54,25,Jeans,Clothing,S,Indigo,Fall,4.4,No,2-Day Shipping,Bank Transfer,Fortnightly,Yes,Yes,39.693877551020414,Medium Loyalty,Mixed Behavior
1146,31,Male,Nevada,89,30,Sneakers,Footwear,L,Pink,Summer,3.0,No,Express,Cash,Every 3 Months,Yes,Yes,52.255102040816325,Medium Loyalty,Mixed Behavior
1147,48,Male,Wisconsin,38,7,Sneakers,Footwear,M,Indigo,Summer,4.2,No,Standard,Bank Transfer,Every 3 Months,Yes,Yes,12.673469387755103,Low Loyalty,Discount-Only (Only Buy on Sale)
1148,59,Male,Tennessee,36,17,Hat,Accessories,XL,Red,Winter,4.3,No,Next Day Air,Debit Card,Annually,Yes,Yes,20.795918367346943,Low Loyalty,Discount-Only (Only Buy on Sale)
1149,34,Male,Florida,66,10,Pants,Clothing,M,Violet,Spring,2.6,No,Store Pickup,PayPal,Fortnightly,Yes,Yes,36.51020408163266,Medium Loyalty,Mixed Behavior
1150,21,Male,Georgia,42,40,Jewelry,Accessories,L,Cyan,Spring,3.3,No,Store Pickup,Venmo,Annually,Yes,Yes,37.87755102040816,Medium Loyalty,Mixed Behavior
1151,29,Male,Kentucky,36,50,Jewelry,Accessories,S,Red,Winter,2.7,No,Next Day Air,Venmo,Bi-Weekly,Yes,Yes,38.0,Medium Loyalty,Mixed Behavior
1152,41,Male,Ohio,86,24,Blouse,Clothing,M,Gray,Spring,3.750064716541548,No,Express,Credit Card,Weekly,Yes,Yes,57.08163265306122,High Loyalty,Valuable but Promo-Driven
1153,62,Male,Connecticut,49,8,Handbag,Accessories,M,Gold,Fall,4.0,No,Standard,PayPal,Every 3 Months,Yes,Yes,18.785714285714285,Low Loyalty,Discount-Only (Only Buy on Sale)
1154,27,Male,Idaho,41,6,Shirt,Clothing,M,Pink,Summer,4.0,No,Free Shipping,Bank Transfer,Quarterly,Yes,Yes,13.561224489795922,Low Loyalty,Discount-Only (Only Buy on Sale)
1155,49,Male,Georgia,82,44,Dress,Clothing,L,Cyan,Spring,2.9,No,2-Day Shipping,Credit Card,Bi-Weekly,Yes,Yes,57.326530612244895,High Loyalty,Valuable but Promo-Driven
1156,67,Male,Tennessee,53,47,T-shirt,Clothing,S,Red,Fall,2.6,No,Express,PayPal,Quarterly,Yes,Yes,44.663265306122454,Medium Loyalty,Mixed Behavior
1157,20,Male,Hawaii,21,6,Shoes,Footwear,M,Gold,Summer,4.8,No,Express,Venmo,Every 3 Months,Yes,Yes,3.5612244897959187,Low Loyalty,Discount-Only (Only Buy on Sale)
1158,37,Male,Maryland,66,11,Belt,Accessories,M,Charcoal,Fall,4.4,No,Standard,Cash,Quarterly,Yes,Yes,29.12244897959184,Low Loyalty,Discount-Only (Only Buy on Sale)
1159,69,Male,Nevada,89,41,Belt,Accessories,L,Orange,Summer,4.0,No,2-Day Shipping,Bank Transfer,Annually,Yes,Yes,61.98979591836735,High Loyalty,Valuable but Promo-Driven
1160,66,Male,New Hampshire,55,46,Handbag,Accessories,L,Blue,Fall,3.6,No,2-Day Shipping,Venmo,Every 3 Months,Yes,Yes,45.05102040816327,Medium Loyalty,Mixed Behavior
1161,37,Male,North Dakota,42,9,Scarf,Accessories,S,Blue,Summer,3.2,No,Next Day Air,Venmo,Bi-Weekly,Yes,Yes,15.897959183673471,Low Loyalty,Discount-Only (Only Buy on Sale)
1162,63,Male,Oklahoma,52,37,Shorts,Clothing,S,Orange,Fall,3.1,No,2-Day Shipping,PayPal,Monthly,Yes,Yes,44.04081632653061,Medium Loyalty,Mixed Behavior
1163,47,Male,North Carolina,92,13,Sandals,Footwear,M,Blue,Winter,4.2,No,Express,PayPal,Weekly,Yes,Yes,53.34693877551021,Medium Loyalty,Mixed Behavior
1164,26,Male,Tennessee,56,24,Pants,Clothing,L,White,Summer,3.0,No,2-Day Shipping,Debit Card,Monthly,Yes,Yes,38.081632653061234,Medium Loyalty,Mixed Behavior
1165,68,Male,Montana,96,47,Dress,Clothing,M,Green,Winter,4.2,No,Standard,PayPal,Quarterly,Yes,Yes,66.16326530612247,High Loyalty,Valuable but Promo-Driven
1166,51,Male,Wisconsin,64,21,T-shirt,Clothing,M,Silver,Winter,2.9,No,Next Day Air,Venmo,Every 3 Months,Yes,Yes,34.244897959183675,Medium Loyalty,Mixed Behavior
1167,48,Male,Connecticut,48,22,Dress,Clothing,S,Lavender,Winter,3.7,No,Store Pickup,Venmo,Fortnightly,Yes,Yes,34.85714285714286,Medium Loyalty,Mixed Behavior
1168,60,Male,New Jersey,83,16,Socks,Clothing,XL,Beige,Summer,3.6,No,Free Shipping,PayPal,Quarterly,Yes,Yes,40.68367346938776,Medium Loyalty,Mixed Behavior
1169,68,Male,Mississippi,91,37,Scarf,Accessories,L,Violet,Summer,3.6,No,Standard,Debit Card,Fortnightly,Yes,Yes,65.54081632653062,High Loyalty,Valuable but Promo-Driven
1170,25,Male,Wyoming,94,3,Backpack,Accessories,S,Gray,Fall,4.5,No,2-Day Shipping,Cash,Annually,Yes,Yes,41.22448979591837,Medium Loyalty,Mixed Behavior
1171,57,Male,Illinois,62,33,Skirt,Clothing,S,Red,Spring,3.2,No,Express,Cash,Bi-Weekly,Yes,Yes,40.59183673469388,Medium Loyalty,Mixed Behavior
1172,41,Male,Louisiana,55,15,Socks,Clothing,M,Lavender,Spring,3.9,No,Next Day Air,Debit Card,Annually,Yes,Yes,29.07142857142857,Low Loyalty,Discount-Only (Only Buy on Sale)
1173,59,Male,Oregon,68,42,Coat,Outerwear,L,Peach,Spring,4.6,No,Store Pickup,Bank Transfer,Bi-Weekly,Yes,Yes,49.10204081632653,Medium Loyalty,Mixed Behavior
1174,44,Male,South Dakota,76,42,Jewelry,Accessories,M,Indigo,Winter,2.5,No,Express,Cash,Bi-Weekly,Yes,Yes,53.10204081632652,Medium Loyalty,Mixed Behavior
1175,42,Male,Michigan,31,19,Backpack,Accessories,M,Black,Winter,4.3,No,Express,Bank Transfer,Bi-Weekly,Yes,Yes,16.520408163265305,Low Loyalty,Discount-Only (Only Buy on Sale)
1176,35,Male,New Jersey,81,26,Belt,Accessories,M,Beige,Spring,4.1,No,Store Pickup,PayPal,Quarterly,Yes,Yes,45.80612244897959,Medium Loyalty,Mixed Behavior
1177,36,Male,Oregon,83,39,Dress,Clothing,M,Red,Winter,3.750064716541548,No,Free Shipping,PayPal,Quarterly,Yes,Yes,54.76530612244899,High Loyalty,Valuable but Promo-Driven
1178,54,Male,Iowa,21,24,Skirt,Clothing,M,Black,Spring,4.8,No,Standard,Debit Card,Monthly,Yes,Yes,20.581632653061224,Low Loyalty,Discount-Only (Only Buy on Sale)
1179,37,Male,South Carolina,22,23,Dress,Clothing,M,Teal,Spring,4.9,No,Express,Debit Card,Annually,Yes,Yes,17.46938775510204,Low Loyalty,Discount-Only (Only Buy on Sale)
1180,20,Male,Indiana,33,44,T-shirt,Clothing,M,Blue,Summer,2.8,No,Free Shipping,Bank Transfer,Annually,Yes,Yes,35.82653061224489,Medium Loyalty,Mixed Behavior
1181,23,Male,Oregon,23,34,Skirt,Clothing,S,Beige,Spring,4.9,No,Standard,Cash,Monthly,Yes,Yes,27.70408163265306,Low Loyalty,Discount-Only (Only Buy on Sale)
1182,61,Male,New York,96,43,Shorts,Clothing,L,Teal,Summer,3.5,No,Free Shipping,Bank Transfer,Quarterly,Yes,Yes,63.71428571428572,High Loyalty,Valuable but Promo-Driven
1183,37,Male,New Mexico,21,45,Jewelry,Accessories,M,Maroon,Spring,3.8,No,Express,PayPal,Quarterly,Yes,Yes,27.438775510204078,Low Loyalty,Discount-Only (Only Buy on Sale)
1184,23,Male,Louisiana,39,4,Pants,Clothing,M,Yellow,Spring,4.5,No,2-Day Shipping,Credit Card,Weekly,Yes,Yes,21.336734693877553,Low Loyalty,Discount-Only (Only Buy on Sale)
1185,63,Male,South Carolina,73,19,Belt,Accessories,S,Indigo,Fall,3.4,No,Express,Credit Card,Annually,Yes,Yes,40.52040816326531,Medium Loyalty,Mixed Behavior
1186,47,Male,Maine,64,29,Jeans,Clothing,M,Magenta,Spring,3.9,No,Standard,Credit Card,Monthly,Yes,Yes,45.142857142857146,Medium Loyalty,Mixed Behavior
1187,63,Male,Indiana,68,27,Jeans,Clothing,M,Beige,Summer,4.1,No,2-Day Shipping,Credit Card,Annually,Yes,Yes,42.91836734693878,Medium Loyalty,Mixed Behavior
1188,56,Male,Iowa,89,37,Hat,Accessories,L,Maroon,Fall,3.0,No,Express,Credit Card,Every 3 Months,Yes,Yes,56.54081632653061,High Loyalty,Valuable but Promo-Driven
1189,68,Male,Mississippi,29,11,Blouse,Clothing,M,Magenta,Summer,3.3,No,Next Day Air,Credit Card,Weekly,Yes,Yes,20.62244897959184,Low Loyalty,Discount-Only (Only Buy on Sale)
1190,64,Male,Arkansas,97,28,Shirt,Clothing,XL,Teal,Summer,3.750064716541548,No,Free Shipping,Debit Card,Annually,Yes,Yes,58.03061224489796,High Loyalty,Valuable but Promo-Driven
1191,62,Male,South Carolina,45,31,Shirt,Clothing,M,Orange,Winter,4.3,No,Next Day Air,Credit Card,Weekly,Yes,Yes,40.867346938775505,Medium Loyalty,Mixed Behavior
1192,34,Male,Indiana,70,50,T-shirt,Clothing,L,Charcoal,Winter,4.1,No,Free Shipping,Venmo,Quarterly,Yes,Yes,55.00000000000001,High Loyalty,Valuable but Promo-Driven
1193,49,Male,Florida,56,42,Coat,Outerwear,M,Turquoise,Summer,4.0,No,2-Day Shipping,Venmo,Quarterly,Yes,Yes,43.10204081632653,Medium Loyalty,Mixed Behavior
1194,40,Male,Alaska,55,18,Jacket,Outerwear,L,Pink,Fall,5.0,No,2-Day Shipping,Credit Card,Fortnightly,Yes,Yes,35.90816326530613,Medium Loyalty,Mixed Behavior
1195,50,Male,New York,46,6,Hoodie,Clothing,S,Teal,Winter,3.1,No,2-Day Shipping,Credit Card,Fortnightly,Yes,Yes,24.061224489795922,Low Loyalty,Discount-Only (Only Buy on Sale)
1196,25,Male,Texas,95,33,Scarf,Accessories,M,White,Winter,4.0,No,2-Day Shipping,Venmo,Monthly,Yes,Yes,63.09183673469387,High Loyalty,Valuable but Promo-Driven
1197,30,Male,North Dakota,88,13,Belt,Accessories,M,Maroon,Winter,3.2,No,2-Day Shipping,Bank Transfer,Bi-Weekly,Yes,Yes,41.34693877551021,Medium Loyalty,Mixed Behavior
1198,54,Male,Vermont,92,26,Sneakers,Footwear,L,Violet,Fall,3.9,No,Standard,PayPal,Annually,Yes,Yes,54.3061224489796,High Loyalty,Valuable but Promo-Driven
1199,40,Male,New Jersey,49,17,Socks,Clothing,M,Brown,Summer,3.9,No,2-Day Shipping,Cash,Annually,Yes,Yes,27.29591836734694,Low Loyalty,Discount-Only (Only Buy on Sale)
1200,49,Male,Maryland,89,3,Sandals,Footwear,M,Indigo,Fall,4.5,No,Free Shipping,Debit Card,Weekly,Yes,Yes,45.724489795918366,Medium Loyalty,Mixed Behavior
1201,27,Male,Connecticut,22,7,Coat,Outerwear,XL,Black,Winter,4.4,No,Store Pickup,PayPal,Weekly,Yes,Yes,14.673469387755103,Low Loyalty,Discount-Only (Only Buy on Sale)
1202,27,Male,Illinois,61,46,Shoes,Footwear,XL,Black,Summer,3.1,No,2-Day Shipping,Venmo,Fortnightly,Yes,Yes,56.051020408163275,High Loyalty,Valuable but Promo-Driven
1203,48,Male,Maryland,29,14,Scarf,Accessories,S,Olive,Spring,2.9,No,Standard,Venmo,Every 3 Months,Yes,Yes,12.459183673469386,Low Loyalty,Discount-Only (Only Buy on Sale)
1204,40,Male,Minnesota,82,23,Sneakers,Footwear,M,Orange,Winter,3.7,No,Free Shipping,Bank Transfer,Annually,Yes,Yes,47.46938775510204,Medium Loyalty,Mixed Behavior
1205,67,Male,Florida,94,20,Belt,Accessories,M,Pink,Spring,3.2,No,2-Day Shipping,Credit Card,Every 3 Months,Yes,Yes,48.632653061224495,Medium Loyalty,Mixed Behavior
1206,52,Male,California,99,38,Handbag,Accessories,M,Olive,Spring,3.5,No,Standard,Bank Transfer,Fortnightly,Yes,Yes,70.15306122448979,High Loyalty,Valuable but Promo-Driven
1207,22,Male,Mississippi,59,16,Handbag,Accessories,S,Cyan,Fall,3.0,No,Free Shipping,Venmo,Every 3 Months,Yes,Yes,28.683673469387756,Low Loyalty,Discount-Only (Only Buy on Sale)
1208,62,Male,Washington,90,48,Boots,Footwear,M,White,Summer,4.1,No,Next Day Air,Credit Card,Every 3 Months,Yes,Yes,63.775510204081634,High Loyalty,Valuable but Promo-Driven
1209,20,Male,Wisconsin,100,8,Boots,Footwear,S,Red,Winter,3.750064716541548,No,2-Day Shipping,Debit Card,Annually,Yes,Yes,47.285714285714285,Medium Loyalty,Mixed Behavior
1210,41,Male,Pennsylvania,62,16,Pants,Clothing,M,Blue,Winter,3.8,No,Next Day Air,Bank Transfer,Monthly,Yes,Yes,36.183673469387756,Medium Loyalty,Mixed Behavior
1211,34,Male,Missouri,78,5,Sunglasses,Accessories,M,Olive,Fall,4.1,No,Next Day Air,Cash,Quarterly,Yes,Yes,31.44897959183674,Low Loyalty,Discount-Only (Only Buy on Sale)
1212,23,Male,Oklahoma,94,14,Hoodie,Clothing,M,Green,Spring,4.6,No,Store Pickup,Venmo,Every 3 Months,Yes,Yes,44.9591836734694,Medium Loyalty,Mixed Behavior
1213,32,Male,Pennsylvania,74,18,Shoes,Footwear,M,Yellow,Summer,2.5,No,Free Shipping,Credit Card,Weekly,Yes,Yes,47.40816326530612,Medium Loyalty,Mixed Behavior
1214,68,Male,Kentucky,52,14,Handbag,Accessories,XL,Black,Spring,3.7,No,Express,Debit Card,Every 3 Months,Yes,Yes,23.95918367346939,Low Loyalty,Discount-Only (Only Buy on Sale)
1215,30,Male,Vermont,81,5,Jacket,Outerwear,M,Blue,Fall,3.8,No,Free Shipping,Cash,Every 3 Months,Yes,Yes,32.94897959183673,Low Loyalty,Discount-Only (Only Buy on Sale)
1216,66,Male,Oregon,20,15,Blouse,Clothing,L,Pink,Winter,2.6,No,2-Day Shipping,Credit Card,Every 3 Months,Yes,Yes,8.57142857142857,Low Loyalty,Discount-Only (Only Buy on Sale)
1217,62,Male,Utah,32,3,Pants,Clothing,XL,Lavender,Summer,3.7,No,Free Shipping,Venmo,Every 3 Months,Yes,Yes,7.224489795918368,Low Loyalty,Discount-Only (Only Buy on Sale)
1218,50,Male,Nebraska,63,12,Boots,Footwear,XL,Cyan,Fall,2.6,No,Free Shipping,Cash,Every 3 Months,Yes,Yes,28.234693877551027,Low Loyalty,Discount-Only (Only Buy on Sale)
1219,55,Male,Pennsylvania,79,43,Boots,Footwear,M,Cyan,Spring,3.1,No,Store Pickup,Cash,Every 3 Months,Yes,Yes,55.214285714285715,High Loyalty,Valuable but Promo-Driven
1220,19,Male,Vermont,23,35,Sweater,Clothing,M,Gold,Winter,2.5,No,Next Day Air,Credit Card,Bi-Weekly,Yes,Yes,22.316326530612244,Low Loyalty,Discount-Only (Only Buy on Sale)
1221,67,Male,Kentucky,64,36,Gloves,Accessories,M,Green,Winter,3.750064716541548,No,Express,Bank Transfer,Quarterly,Yes,Yes,43.42857142857143,Medium Loyalty,Mixed Behavior
1222,18,Male,Iowa,69,3,Socks,Clothing,M,Red,Winter,4.5,No,Standard,Cash,Quarterly,Yes,Yes,25.72448979591837,Low Loyalty,Discount-Only (Only Buy on Sale)
1223,58,Male,Indiana,69,27,Jeans,Clothing,L,Magenta,Fall,3.4,No,Store Pickup,Bank Transfer,Annually,Yes,Yes,43.41836734693878,Medium Loyalty,Mixed Behavior
1224,69,Male,Kansas,24,21,Pants,Clothing,L,Red,Winter,3.9,No,Free Shipping,Bank Transfer,Weekly,Yes,Yes,24.24489795918367,Low Loyalty,Discount-Only (Only Buy on Sale)
1225,62,Male,Illinois,50,18,Shorts,Clothing,M,Yellow,Summer,3.7,No,Store Pickup,Venmo,Weekly,Yes,Yes,35.40816326530612,Medium Loyalty,Mixed Behavior
1226,28,Male,North Carolina,97,16,Gloves,Accessories,S,Turquoise,Fall,2.6,No,Free Shipping,Debit Card,Weekly,Yes,Yes,57.68367346938776,High Loyalty,Valuable but Promo-Driven
1227,53,Male,Ohio,91,18,Sandals,Footwear,S,Cyan,Fall,3.4,No,Store Pickup,Venmo,Bi-Weekly,Yes,Yes,45.908163265306115,Medium Loyalty,Mixed Behavior
1228,27,Male,Illinois,37,19,Blouse,Clothing,L,Yellow,Spring,4.9,No,Store Pickup,Bank Transfer,Bi-Weekly,Yes,Yes,19.52040816326531,Low Loyalty,Discount-Only (Only Buy on Sale)
1229,55,Male,Indiana,55,1,Jacket,Outerwear,S,Yellow,Winter,3.9,No,Express,Cash,Annually,Yes,Yes,20.5,Low Loyalty,Discount-Only (Only Buy on Sale)
1230,34,Male,Kansas,52,39,Jewelry,Accessories,XL,Maroon,Winter,3.6,No,Express,Bank Transfer,Annually,Yes,Yes,42.265306122448976,Medium Loyalty,Mixed Behavior
1231,25,Male,Illinois,80,49,Hat,Accessories,L,Brown,Spring,3.750064716541548,No,Standard,Venmo,Monthly,Yes,Yes,65.38775510204083,High Loyalty,Valuable but Promo-Driven
1232,66,Male,Pennsylvania,79,43,Socks,Clothing,M,Gold,Spring,4.0,No,2-Day Shipping,Credit Card,Fortnightly,Yes,Yes,63.21428571428571,High Loyalty,Valuable but Promo-Driven
1233,57,Male,New York,23,31,Handbag,Accessories,M,Charcoal,Summer,3.6,No,Free Shipping,Debit Card,Every 3 Months,Yes,Yes,19.86734693877551,Low Loyalty,Discount-Only (Only Buy on Sale)
1234,46,Male,Utah,73,40,Pants,Clothing,L,Beige,Winter,3.5,No,Next Day Air,Venmo,Every 3 Months,Yes,Yes,50.37755102040816,Medium Loyalty,Mixed Behavior
1235,38,Male,New Jersey,99,2,Gloves,Accessories,M,Indigo,Fall,4.1,No,Store Pickup,Bank Transfer,Bi-Weekly,Yes,Yes,40.11224489795919,Medium Loyalty,Mixed Behavior
1236,23,Male,Idaho,22,46,Sweater,Clothing,M,Red,Spring,3.0,No,Store Pickup,PayPal,Every 3 Months,Yes,Yes,28.551020408163264,Low Loyalty,Discount-Only (Only Buy on Sale)
1237,42,Male,New Mexico,68,35,Hat,Accessories,M,White,Summer,4.4,No,Store Pickup,Debit Card,Every 3 Months,Yes,Yes,44.81632653061225,Medium Loyalty,Mixed Behavior
1238,25,Male,Michigan,92,42,Dress,Clothing,S,Charcoal,Spring,4.4,No,2-Day Shipping,Credit Card,Quarterly,Yes,Yes,61.10204081632653,High Loyalty,Valuable but Promo-Driven
1239,55,Male,Wyoming,77,3,Pants,Clothing,M,Violet,Winter,3.7,No,Express,Venmo,Fortnightly,Yes,Yes,37.72448979591837,Medium Loyalty,Mixed Behavior
1240,62,Male,New Jersey,37,32,Coat,Outerwear,XL,Magenta,Spring,4.8,No,Standard,Debit Card,Every 3 Months,Yes,Yes,27.479591836734695,Low Loyalty,Discount-Only (Only Buy on Sale)
1241,41,Male,New Jersey,79,48,Scarf,Accessories,L,White,Winter,2.9,No,Store Pickup,Debit Card,Annually,Yes,Yes,61.27551020408164,High Loyalty,Valuable but Promo-Driven
1242,58,Male,Hawaii,51,34,Hoodie,Clothing,XL,Pink,Winter,3.1,No,Express,Credit Card,Weekly,Yes,Yes,45.70408163265306,Medium Loyalty,Mixed Behavior
1243,56,Male,Nevada,27,15,Socks,Clothing,M,Lavender,Summer,4.0,No,Next Day Air,Bank Transfer,Quarterly,Yes,Yes,12.07142857142857,Low Loyalty,Discount-Only (Only Buy on Sale)
1244,25,Male,New Hampshire,23,22,Blouse,Clothing,S,Pink,Spring,3.0,No,Store Pickup,Debit Card,Annually,Yes,Yes,17.357142857142854,Low Loyalty,Discount-Only (Only Buy on Sale)
1245,70,Male,Indiana,76,2,Socks,Clothing,S,Silver,Summer,3.9,No,2-Day Shipping,Cash,Monthly,Yes,Yes,34.61224489795919,Medium Loyalty,Mixed Behavior
1246,42,Male,New York,31,30,Dress,Clothing,M,Violet,Fall,3.4,No,Standard,Bank Transfer,Weekly,Yes,Yes,33.25510204081632,Low Loyalty,Discount-Only (Only Buy on Sale)
1247,27,Male,Louisiana,60,27,Hoodie,Clothing,M,Charcoal,Winter,2.7,No,Standard,Cash,Monthly,Yes,Yes,41.91836734693877,Medium Loyalty,Mixed Behavior
1248,65,Male,Virginia,99,18,T-shirt,Clothing,M,Charcoal,Spring,3.750064716541548,No,Express,Venmo,Bi-Weekly,Yes,Yes,49.90816326530612,Medium Loyalty,Mixed Behavior
